"Property ID","Property Type","Full Address","Address 1","Address 2",City,ZIP,State,Status,Specialist,"Sale Date",Price,"Down 1","Better price","Down 2","Best price","Down 3","Monthly Lease",Beds,Baths,Sq.Ft,Lot,Garage,"Year Built","Property Shown",County,Subdivision,"Date Inspected"
201071,Residential,"Address:
      
        1428 FM 253 RD
              
        Locality:
    
                     77612 TX
            United States","1428 FM 253 RD",,Buna,77612,TX,Available,,"Tuesday, April 19, 2022","169,999","5,999","168,999","6,999","167,777",8999.00,,3,1+,"2,080",65340,2.00,,✔,Jasper,,2023-01-05
190027,Residential,"Address:
      
        1218 County Road 722
              
        Locality:
    
                     77612 TX
            United States","1218 County Road 722",,Buna,77612,TX,Available,,,"79,999","1,999","78,999","2,999","77,999",4500.00,,2,1,"1,216",21780,0.00,,✔,Jasper,"Michael & Amanda Smith",
200049,Land,"Address:
      
        0 Gallier Lot 415
              
        Locality:
    
                     77612 TX
            United States","0 Gallier Lot 415",,Buna,77612,TX,Available,,"Monday, December 12, 2022",,,,,,,,,,"6,229",,,,✔,Jasper,"Buna ISD Market Adjustment",2023-01-05
200048,Land,"Address:
      
        0 Gallier Lot 414
              
        Locality:
    
                     77612 TX
            United States","0 Gallier Lot 414",,Buna,77612,TX,Available,,"Monday, December 12, 2022",,,,,,,,,,"6,229",,,,✔,Jasper,,2023-01-05
200047,Land,"Address:
      
        0 Gallier Lot 413
              
        Locality:
    
                     77612 TX
            United States","0 Gallier Lot 413",,Buna,77612,TX,Available,,"Monday, December 12, 2022",,,,,,,,,,"6,229",,,,✔,Jasper,"Buna ISD Market Adjustment",2023-01-05
200046,Land,"Address:
      
        0 Powdrill Lot 336
              
        Locality:
    
                     77612 TX
            United States","0 Powdrill Lot 336",,Buna,77612,TX,Available,,"Monday, December 12, 2022",,,,,,,,,,"6,229",,,,✔,Jasper,"Buna ISD Market Adjustment",2023-01-05
200045,Land,"Address:
      
        0 Powdrill Lot 335
              
        Locality:
    
                     77612 TX
            United States","0 Powdrill Lot 335",,Buna,77612,TX,Available,,"Monday, December 12, 2022",,,,,,,,,,"6,229",,,,✔,Jasper,"Buna ISD Market Adjustment",2023-01-05
200044,Land,"Address:
      
        0 Powdrill Lot 334
              
        Locality:
    
                     77612 TX
            United States","0 Powdrill Lot 334",,Buna,77612,TX,Available,,,,,,,,,,,,"6,229",,,,✔,Jasper,"Buna ISD Market Adjustment",2023-01-05
194013,Residential,"Address:
      
        362 COUNTY ROAD 857
              
        Locality:
    
                     77615 TX
            United States","362 COUNTY ROAD 857",,Evadale,77615,TX,Available,,"Thursday, August 05, 2021","113,499","3,999","112,499","5,500","111,499",7999.00,,4,2,"1,677",,1.00,,✔,Jasper,"LOT 29 STIMITS 539",2023-09-11
41048,Land,"Address:
      
        1028 - 1036 Canal Rd
                  Lot 57-59
              
        Locality:
    
                     77617 TX
            United States","1028 - 1036 Canal Rd","Lot 57-59",Gilchrist,77617,TX,Available,,,"114,900","6,900","111,900","7,900","109,900",9900.00,,,,,26640,,,✔,Galveston,"Dalton Sur",
205042,Residential,"Address:
      
        5976 Smith St.
              
        Locality:
    
                     77619 TX
            United States","5976 Smith St.",,Groves,77619,TX,Sold,"Orion Rodriguez","Wednesday, July 12, 2023","99,500","3,900","98,500","4,900","97,500",6900.00,,2,1,"1,550",20520,1.00,1978,✔,Jefferson,"D S Smith Add 01",2023-05-05
198103,Residential,"Address:
      
        5029 33rd St
              
        Locality:
    
                     77619 TX
            United States","5029 33rd St",,Groves,77619,TX,"Sale Pending","Cynthia Garcia","Friday, August 18, 2023","105,899","4,500","104,899","5,500","103,677",6900.00,,3,1,"1,238",15000,1.00,1954,✔,Jefferson,"Atlantic Garderns",2023-06-15
194056,Residential,"Address:
      
        4821 FOSTER AVE
              
        Locality:
    
                     77619 TX
            United States","4821 FOSTER AVE",,Groves,77619,TX,Available,,,"155,999","7,500","154,999","8,500","153,999",11999.00,,3,1+,"1,482",9180,2.00,1968,✔,Jefferson,"FOSTER HEIGHTS",2023-09-20
194055,Residential,"Address:
      
        6136 25th St
              
        Locality:
    
                     77619 TX
            United States","6136 25th St",,Groves,77619,TX,Available,,,"133,999","7,900","132,777","9,999","131,777",12999.00,,4,1+,"1,508",7800,0.00,1962,✔,Jefferson,"S Smith",2023-04-28
196072,Residential,"Address:
      
        320 Connell Rd.
              
        Locality:
    
                     77622 TX
            United States","320 Connell Rd.",,Vidor,77622,TX,Available,,,"134,999","3,500","133,999","4,750","132,777",7999.00,,3,2,"1,823",43124,,1999,✔,Orange,,2023-06-15
41065,Residential,"Address:
      
        99 Ave D
              
        Locality:
    
                     77627 TX
            United States","99 Ave D",,Nederland,77627,TX,Available,,,"139,999","4,500","138,900","5,900","137,500",8900.00,,3,1+,"1,241",7920,2.00,1968,✔,Jefferson,"Anderson Estates",2023-04-28
190110,,"Address:
      
        2 Inwood Cir A
              
        Locality:
    
                     77630 TX
            United States","2 Inwood Cir A",,Orange,77630,TX,Available,,,,,,,,,,3,2,"1,736",15508,1.00,1955,✔,Orange,"Inwood Terrace",2023-06-21
198120,Land,"Address:
      
        0 Easy St 
                  Lot 29
              
        Locality:
    
                     77630 TX
            United States","0 Easy St","Lot 29",Onalaska,77630,TX,Available,,,,,,,,,,,,,,,,✔,Polk,"Paradise Acres",2023-05-23
192002,Residential,"Address:
      
        1205 Rein Ave
              
        Locality:
    
                     77630 TX
            United States","1205 Rein Ave",,Orange,77630,TX,Sold,"Mirian Pahua","Friday, May 12, 2023","69,999","2,999","68,999","3,999","67,999",5500.00,$929,1,1,536,7535,0.00,1969,✔,Orange,,2023-02-23
,Residential,"Address:
      
        2241 Cross Ln
              
        Locality:
    
                     77630 TX
            United States","2241 Cross Ln",,Orange,77630,TX,Available,,,,,,,,,,3,2,"1,571",6708,0.00,1950,✔,Orange,"Norwood Manor",2023-09-20
172048,Residential,"Address:
      
        1105 N 18th St
              
        Locality:
    
                     77630 TX
            United States","1105 N 18th St",,Orange,77630,TX,"Sale Pending","Valarie Armenta","Thursday, September 07, 2023","74,999","2,500","73,999","3,999","72,500",5500.00,,2,1,886,7013,0.00,1950,✔,Orange,"BENNETT FIRST ADDN",2023-04-28
192036,Residential,"Address:
      
        1900 Link Ave
              
        Locality:
    
                     77630 TX
            United States","1900 Link Ave",,Orange,77630,TX,Available,,"Monday, May 15, 2023","77,900","1,999","76,500","3,500","74,500",4900.00,,,,"1,654",,,,✔,Orange,SHELDON,2023-09-20
192008,Land,"Address:
      
        911 W Sholars Ave
              
        Locality:
    
                     77630 TX
            United States","911 W Sholars Ave",,Orange,77630,TX,Available,,,"38,999","1,795","38,777","2,999","37,666",3999.00,,,,,22651,,,✔,Orange,,2022-07-21
204012,Residential,"Address:
      
        4055 WHIPPOORWILL ST.
              
        Locality:
    
                     77630 TX
            United States","4055 WHIPPOORWILL ST.",,Orange,77630,TX,Available,,,"129,999","5,900","128,999","7,500","127,500",9999.00,,3,2,"2,410",29185,2.00,1975,✔,Orange,"PINEHURST TERRACE",2023-05-05
172043,Land,"Address:
      
        2651 Claire DR
              
        Locality:
    
                     77630 TX
            United States","2651 Claire DR",,Orange,77630,TX,Available,,"Friday, December 04, 2020","66,900","3,500","65,900","4,500","64,900",5900.00,,,,"162,043",,,,✔,Orange,"JOHN M. HENRIE",2022-07-21
172047,Residential,"Address:
      
        803 Chester St. 
              
        Locality:
    
                     77630 TX
            United States","803 Chester St.",,"West Orange",77630,TX,Available,,,"72,999","2,999","71,999","3,500","70,999",6999.00,,3,1,948,,1.00,1951,✔,Orange,,2023-01-24
204063,Land,"Address:
      
        1408 Main Ave
              
        Locality:
    
                     77630 TX
            United States","1408 Main Ave",,Orange,77630,TX,Available,,,"21,999",499,"20,777",999,"19,997",2195.00,,,,,,,,✔,Orange,Sheldon,2022-07-21
204064,Residential,"Address:
      
        412 W PARK AVE
              
        Locality:
    
                     77630 TX
            United States","412 W PARK AVE",,Orange,77630,TX,Available,,"Tuesday, May 17, 2022","35,999",999,"34,999","2,500","33,500",4500.00,,3,1,"1,194",,1.00,2004,✔,Orange,Sheldon,2023-01-05
201082,Residential,"Address:
      
        8909 Fox Rd
              
        Locality:
    
                     77632 TX
            United States","8909 Fox Rd",,Orange,77632,TX,Sold,"Cynthia Garcia","Tuesday, December 27, 2022","199,750","9,999","198,500","10,999","197,500",12999.00,,4,2,"2,930",,2.00,1974,✔,Orange,"Burton Estates",2022-11-16
191066,Residential,"Address:
      
        5403 Old State Hwy 87
              
        Locality:
    
                     77632 TX
            United States","5403 Old State Hwy 87",,Orange,77632,TX,Available,,,"169,999","6,999","168,999","6,999","167,777",8999.00,,3,2,"1,509",,,1969,✔,Orange,,2023-05-15
,Land,"Address:
      
        5178 Saxon Circle
              
        Locality:
    
                     77632 TX
            United States","5178 Saxon Circle",,Orange,77632,TX,Available,,,"199,999","7,999","198,999","9,999","197,500",12500.00,,2,2,"1,670",320601,2.00,1982,✔,Orange,72,2023-08-08
192049,Residential,"Address:
      
        4401 Kitty Chapin Ave
              
        Locality:
    
                     77632 TX
            United States","4401 Kitty Chapin Ave",,Orange,77632,TX,Available,"Evelyn Pacheco","Thursday, August 17, 2023","137,499","3,999","136,000","4,500","134,499",7999.00,,3,2,"1,767",10062,2.00,1983,✔,Orange,Pinemont,2023-04-25
201095,Residential,"Address:
      
        210 County Road 4159
              
        Locality:
    
                     77632 TX
            United States","210 County Road 4159",,Orange,77632,TX,"Sale Pending","Vincent Bohne","Monday, June 26, 2023","29,900",699,"28,900","1,500","27,500",3500.00,,3,1,"2,356",,1.00,1952,✔,Newton,,2023-05-25
192015,Residential,"Address:
      
        7894 Alice St
              
        Locality:
    
                     77632 TX
            United States","7894 Alice St",,Orange,77632,TX,Available,,,"107,999","3,900","106,999","4,999","105,777",6999.00,,2,2,912,7500,1.00,1982,✔,Orange,"Greenwood Acres",2023-02-09
199004,Residential,"Address:
      
        9861 N Hwy. 87
              
        Locality:
    
                     77632 TX
            United States","9861 N Hwy. 87",,Orange,77632,TX,Available,,,"153,999","4,500","152,999","5,999","151,999",7500.00,,4,2,"2,432",104718,2.00,2005,✔,Orange,"John Allen",
2271,Residential,"Address:
      
        3142 Sherwood Dr
              
        Locality:
    
                     77632 TX
            United States","3142 Sherwood Dr",,Orange,77632,TX,Unavailable,,,,,,,,,,3,2,"1,306",10500,2.00,1969,✔,Orange,"Brent Terrace",2023-07-05
192079,Land,"Address:
      
        6603 Mesquite Dr
              
        Locality:
    
                     77632 TX
            United States","6603 Mesquite Dr",,Orange,77632,TX,Available,,"Friday, December 02, 2022","119,999","4,500","118,500","5,900","117,000",7900.00,,,,"435,861",,,,✔,Orange,"Woodridge Country",2022-12-02
172041,Residential,"Address:
      
        7128 Panther Run
              
        Locality:
    
                     77632 TX
            United States","7128 Panther Run",,Orange,77632,TX,Available,,,"69,999","2,500","68,999","4,500","67,999",6500.00,,3,2,"1,655",27268,0.00,1960,✔,Orange,,2023-05-17
192078,Land,"Address:
      
        6785 Lariet Loop
              
        Locality:
    
                     77632 TX
            United States","6785 Lariet Loop",,Orange,77632,TX,Available,,,,,,,,,,,,,19994,,,✔,Orange,,
192003,Residential,"Address:
      
        2941 Hwy 62 N
              
        Locality:
    
                     77632 TX
            United States","2941 Hwy 62 N",,Orange,77632,TX,Sold,,"Tuesday, June 20, 2023","143,999","4,999","142,999","5,999","141,999",7999.00,,3,2,"1,960",43788,2.00,1957,✔,Orange,Haywood,2023-05-26
170053,Land,"Address:
      
        1215 W 5TH ST
              
        Locality:
    
                     77640 TX
            United States","1215 W 5TH ST",,"Port Arthur",77640,TX,Available,,,,,,,,,,,,,5400,,,✔,Jefferson,ROOSEVELT,2022-11-02
239006,Residential,"Address:
      
        2680 Hickory Cove Ln
              
        Locality:
    
                     77640 TX
            United States","2680 Hickory Cove Ln",,"Port Arthur",77640,TX,Available,,"Thursday, December 01, 2022","259,999","7,500","258,999","9,999","257,777",12999.00,$1995,3,2+,"1,794",3171,2.00,2010,✔,Jefferson,Roosevelt,2022-09-23
200011,Land,"Address:
      
        0 W Port Arthur Rd
                  LOT 6 & 7
              
        Locality:
    
                     77640 TX
            United States","0 W Port Arthur Rd","LOT 6 & 7","Port Arthur",77640,TX,Available,,"Monday, April 12, 2021","77,999","3,999","76,999","4,999","74,500",6900.00,,,,,,,,✔,Jefferson,,2022-07-30
,Land,"Address:
      
        624 W 5th St
              
        Locality:
    
                     77640 TX
            United States","624 W 5th St",,"Port Arthur",77640,TX,Available,,,"16,999",499,"15,999","1,499","14,999",3500.00,,,,,7000,,,✔,Jefferson,"SMY 3",
201019,Residential,"Address:
      
        1626 14th St
              
        Locality:
    
                     77640 TX
            United States","1626 14th St",,"Port Arthur",77640,TX,Sold,,"Friday, March 31, 2023","82,499","4,999","81,499","5,999","79,499",8500.00,,3,1,"1,066",7000,0.00,2010,✔,Jefferson,"CITY OF PORT ARTHUR",2023-02-09
201018,Land,"Address:
      
        0 Cedar St
                  Lot 3
              
        Locality:
    
                     77640 TX
            United States","0 Cedar St","Lot 3","Port Arthur",77640,TX,Available,,"Monday, March 14, 2022","29,999",499,"28,999","1,295","27,500",2500.00,,,,"20,000",,,,✔,Jefferson,"Port Acres",2022-07-30
